Target,Predicted Label,Remarks,Sentences
1,GENERAL,धोति,यो धोति हामै नेपाल आयर हाम्रै नेपाली चेली हरुलाइ योन शोषन
1,GENERAL,सुलि चढाउन पर्छ,कुनै पनि हालत छाड्न हुदैन यस्लाइ सिधै सुलि चढाउन पर्छ
1,GENERAL,रिस उठ्छ,हामि मार्फत हेर्ने लाई त येति चिड चिड पसिना हुने गरि रिस उठ्छ भने भोग्ने लाई कस्तो भयो होला
0,GENERAL,हर्स को आँसु आयो,आज सिधा कुरा जन्तासग रबि सर रेस्क्यु टिम गरे काम मन भित्रदेखिनै हर्स आँसु आयो जो कोहि यो कार्यक्रम हेर्नुभये का हरु जस्तै
0,GENERAL,सलाम,सिधा कुरा टिम लाई सलाम छ
0,GENERAL,देश बचाउनु हाे,रबि कुरा नशुने पाप लाग्ने छ रवि लाइ नेपाल काे प्रधानमनत्री बनाउनु भनेकाे नै देश बचाउनु हाे
0,GENERAL,सलाम,आवाज बिहिन आवाज हुनुहुन्छ रबि दाइ सलाम
0,GENERAL,सलाम,फेशबुक हेर्ने नसके पनि युटुब बाट हेर्दैछु सलाम छ रबि सर
0,GENERAL,सलाम,सत्य युग का राम नाम अनि फोटो देखेरै बिश्वास गरियो तर कलियुग आएर रवि सर काम देख्दा राम अथवा भगवान पक्कै थिए होलान् भनेर भन्न सकिन्छ सलाम
1,GENERAL,कार्वाही हुनुपर्छ,त्यो प्राध्यापक लाई कडा भन्दा कडा कार्वाही हुनुपर्छ
1,GENERAL,बलात्कारी धोति,यो बलात्कारी धोति लाई नै पहिलो फांसी दिएर बलात्कारि हरु लाई फांसि सजाय हुने कानुन बनाउन पर्यो
