Target,Predicted Label,Remarks,Sentences
0,GENERAL,सलुट गर्छु,मेएर साब सलुट तपाई हजारौ मेएर खाचो पत्रकार सब पईसा बिक्ने खाले
0,GENERAL,साथ,भ्रष्टाचारीकाे साताे उडाइदिनुस मेयर ज्यू सम्पूर्ण जनताकाे अवश्य रहन्छ
0,GENERAL,भुमिपुत्र को छोरा,भुमिपुत्र छोरा होनि चौधरी साहेब
1,GENERAL,झुसे लुटेरा भ्रष्टाचारी नस्लबादी झुसे,थोडी झुसे लुटेरा भ्रष्टाचारी नस्लबादी झुसे हरु होर
0,GENERAL,फ्यान नै भए,द्वरिका लाल चौधरी फ्यान लजा पर्ला पर्ला
0,GENERAL,साहसी,मेयर मान्छे साहसी रैछन मान्छे
0,GENERAL,प्रधानमन्त्री बन्नु पर्ने,बुडा भिडियो हेरिसके साच्चि कै प्रधानमन्त्री बन्नु पर्ने रहेछ
1,GENERAL,औचित्य लाग्दैन,कान्तिपुर न्युज भारती दलाल त्यस प्रसारण गरे समाचार औचित्य लाग्दैन
0,GENERAL,दिल safa,मेयर दिल
0,GENERAL,सहि,मेयर सहि थारू पद बाट निकाला लीला मेयर जी मेयर जी
1,GENERAL,जुधाउने काम गर्छ,अाफु सेर ठानेर प्रस्तुत हुन्छन खालि जुधाउने काम
1,GENERAL,नालायक,चाटुकार पत्रुकार जस्ता नालायक हरु नाक डाँडी भाँच्नु
0,GENERAL,निर्णय सहि छ,जोकोहि होस भष्ट छोड्नु हुदैन मेयर निर्णय सहि
0,GENERAL,बधाई,बिचलित हरु आत्मा चोट परे रहेछ ईटहरी मियर कानुन प्रती तिनि हरु कार्बही बधाई मियर सर
0,GENERAL,You are great,आफुलाइ गल्ती गरे महसुस मफि मग्नु
0,GENERAL,सहि छन,मेयर साब सहि छन
0,GENERAL,कुरा सहि लाग्याे,कडा रहिछन बुढा सहि लाग्याे
1,GENERAL,भतुवा,इटहरी मेयर भ्रष्टाचारी संरक्षक पक्षपोषक भतुवा पत्रकार हरु लोपारिदिन्छु चै कानुन हात लिए
1,GENERAL,पृत पत्रुकार,याे लिने पत्रुकार पृत पत्रुकार घाेषणा गर
0,GENERAL,राम्रो बिचार,बिचार मेयर साब
